API,Arg,Descp,Normalized_descp,dtype,tensor_t,structure,shape,ndim,range,enum
mxnet.contrib.ndarray.AdaptiveAvgPooling2D,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.allclose,a,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.allclose,a,Input array a,Input D_STRUCTURE a,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.allclose,a,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.allclose,out,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.allclose,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.allclose,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.arange_like,repeat,"DD: int, optional, default='1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.arange_like,repeat,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.arange_like,repeat,"The repeating time of all elements. E.g repeat=3, the element a will be repeated three times -> a, a, a.",E g repeat CONSTANT_NUM the element a will be repeated three times REXPR a a,,,,,,,
mxnet.contrib.ndarray.arange_like,repeat,"The repeating time of all elements. E.g repeat=3, the element a will be repeated three times -> a, a, a.",The repeating time of all elements,int,,,,,"[0,inf)",
mxnet.contrib.ndarray.arange_like,step,"DD: double, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.arange_like,step,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.arange_like,step,Spacing between values.,Spacing between values,,,,,,,
mxnet.contrib.ndarray.backward_gradientmultiplier,data,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.backward_gradientmultiplier,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.backward_gradientmultiplier,data,source input,source input,,,,,,,
mxnet.contrib.ndarray.backward_gradientmultiplier,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.backward_gradientmultiplier,out,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.backward_gradientmultiplier,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.backward_gradientmultiplier,scalar,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.backward_gradientmultiplier,scalar,DD: float,ONE_WORD D_TYPE,D_TYPE,,,,,,
mxnet.contrib.ndarray.backward_gradientmultiplier,scalar,scalar input,scalar input,,,,,0,,
mxnet.contrib.ndarray.backward_hawkesll,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.backward_hawkesll,out,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.backward_hawkesll,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.backward_index_copy,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.backward_index_copy,out,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.backward_index_copy,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.BilinearResize2D,like,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.BilinearResize2D,like,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.BilinearResize2D,like,Resize data to it's shape,Resize PARAM to it shape,,,,,,,
mxnet.contrib.ndarray.BilinearResize2D,mode,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.BilinearResize2D,mode,"DD: {'like', 'odd_scale', 'size', 'to_even_down', 'to_even_up', 'to_odd_down', 'to_odd_up'},optional, default='size'",PARAM ENUM optional default ENUM,,,,,,,ENUM
mxnet.contrib.ndarray.BilinearResize2D,mode,"resizing mode. ""simple"" - output height equals parameter ""height"" if ""scale_height"" parameter is not defined or input height multiplied by ""scale_height"" otherwise. Same for width;""odd_scale"" - if original height or width is odd, then result height is calculated like result_h = (original_h - 1) * scale + 1; for scale > 1 the result shape would be like if we did deconvolution with kernel = (1, 1) and stride = (height_scale, width_scale); and for scale < 1 shape would be like we did convolution with kernel = (1, 1) and stride = (int(1 / height_scale), int( 1/ width_scale);""like"" - resize first input to the height and width of second input; ""to_even_down"" - resize input to nearest lower even height and width (if original height is odd then result height = original height - 1);""to_even_up"" - resize input to nearest bigger even height and width (if original height is odd then result height = original height + 1);""to_odd_down"" - resize input to nearest odd height and width (if original height is odd then result height = original height - 1);""to_odd_up"" - resize input to nearest odd height and width (if original height is odd then result height = original height + 1);",ENUM output PARAM equals parameter PARAM if PARAM parameter is not defined or input PARAM multiplied by PARAM otherwise,,,,,,,
mxnet.contrib.ndarray.BilinearResize2D,mode,"resizing mode. ""simple"" - output height equals parameter ""height"" if ""scale_height"" parameter is not defined or input height multiplied by ""scale_height"" otherwise. Same for width;""odd_scale"" - if original height or width is odd, then result height is calculated like result_h = (original_h - 1) * scale + 1; for scale > 1 the result shape would be like if we did deconvolution with kernel = (1, 1) and stride = (height_scale, width_scale); and for scale < 1 shape would be like we did convolution with kernel = (1, 1) and stride = (int(1 / height_scale), int( 1/ width_scale);""like"" - resize first input to the height and width of second input; ""to_even_down"" - resize input to nearest lower even height and width (if original height is odd then result height = original height - 1);""to_even_up"" - resize input to nearest bigger even height and width (if original height is odd then result height = original height + 1);""to_odd_down"" - resize input to nearest odd height and width (if original height is odd then result height = original height - 1);""to_odd_up"" - resize input to nearest odd height and width (if original height is odd then result height = original height + 1);",resizing mode,,,,,,,
mxnet.contrib.ndarray.BilinearResize2D,mode,"resizing mode. ""simple"" - output height equals parameter ""height"" if ""scale_height"" parameter is not defined or input height multiplied by ""scale_height"" otherwise. Same for width;""odd_scale"" - if original height or width is odd, then result height is calculated like result_h = (original_h - 1) * scale + 1; for scale > 1 the result shape would be like if we did deconvolution with kernel = (1, 1) and stride = (height_scale, width_scale); and for scale < 1 shape would be like we did convolution with kernel = (1, 1) and stride = (int(1 / height_scale), int( 1/ width_scale);""like"" - resize first input to the height and width of second input; ""to_even_down"" - resize input to nearest lower even height and width (if original height is odd then result height = original height - 1);""to_even_up"" - resize input to nearest bigger even height and width (if original height is odd then result height = original height + 1);""to_odd_down"" - resize input to nearest odd height and width (if original height is odd then result height = original height - 1);""to_odd_up"" - resize input to nearest odd height and width (if original height is odd then result height = original height + 1);",Same for PARAM ENUM if original PARAM or PARAM is odd then result PARAM is calculated PARAM result_h SHAPE scale CONSTANT_NUM for scale REXPR the result shape would be PARAM if we did deconvolution with kernel SHAPE and stride SHAPE and for scale REXPR shape would be PARAM we did convolution with kernel SHAPE and stride SHAPE PARAM resize first input to the PARAM and PARAM of second input ENUM resize input to nearest lower even PARAM and PARAM if original PARAM is odd then result PARAM original PARAM CONSTANT_NUM ENUM resize input to nearest bigger even PARAM and PARAM if original PARAM is odd then result PARAM original PARAM CONSTANT_NUM ENUM resize input to nearest odd PARAM and PARAM if original PARAM is odd then result PARAM original PARAM CONSTANT_NUM ENUM resize input to nearest odd PARAM and PARAM if original PARAM is odd then result PARAM original PARAM CONSTANT_NUM,,,,,,,
mxnet.contrib.ndarray.BilinearResize2D,scale_width,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.BilinearResize2D,scale_width,"DD: float or None, optional, default=None",D_TYPE or None optional default None,D_TYPE,,,,,,
mxnet.contrib.ndarray.BilinearResize2D,scale_width,"sampling scale of the width (optional, used in modes ""scale"" and ""odd_scale"")",sampling scale of the PARAM optional used in modes ENUM,,,,,,,
mxnet.contrib.ndarray.bipartite_matching,data,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.bipartite_matching,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.bipartite_matching,data,The input,The input,,,,,,,
mxnet.contrib.ndarray.box_encode,matches,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.box_encode,matches,"(B, N) value range [0, M)",SHAPE value range SHAPE,,,,SHAPE,,SHAPE,
mxnet.contrib.ndarray.box_encode,matches,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.box_nms,background_id,"DD: int, optional, default='-1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.box_nms,background_id,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.box_nms,background_id,"Optional, id of the background class which will be ignored in nms.",Optional id of the background class which will be ignored in nms,int,,,,0,"[0,inf)",
mxnet.contrib.ndarray.box_nms,id_index,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.box_nms,id_index,"DD: int, optional, default='-1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.box_nms,id_index,"Optional, index of the class categories, -1 to disable.",Optional index of the class categories CONSTANT_NUM to disable,int,,,,0,,
mxnet.contrib.ndarray.box_nms,out_format,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.box_nms,out_format,"The output box encoding type. ""corner"" means boxes are encoded as [xmin, ymin, xmax, ymax], ""center"" means boxes are encodes as [x, y, width, height].",ENUM means boxes are encoded as SHAPE ENUM means boxes are encodes as SHAPE,,,,,,,ENUM
mxnet.contrib.ndarray.box_nms,out_format,"DD: {'center', 'corner'},optional, default='corner'",ENUM optional default ENUM,,,,,,,ENUM
mxnet.contrib.ndarray.box_nms,out_format,"The output box encoding type. ""corner"" means boxes are encoded as [xmin, ymin, xmax, ymax], ""center"" means boxes are encodes as [x, y, width, height].",The output box encoding type,,,,,,,
mxnet.contrib.ndarray.box_nms,overlap_thresh,"DD: float, optional, default=0.5",D_TYPE optional default CONSTANT_FLOAT,D_TYPE,,,,0,,
mxnet.contrib.ndarray.box_nms,overlap_thresh,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.box_nms,overlap_thresh,Overlapping(IoU) threshold to suppress object with smaller score.,Overlapping SHAPE threshold to suppress object with smaller score,,,,,,,
mxnet.contrib.ndarray.box_nms,topk,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.box_nms,topk,"Apply nms to topk boxes with descending scores, -1 to no restriction.",Apply nms to topk boxes with descending scores CONSTANT_NUM to no restriction,,,,,,,
mxnet.contrib.ndarray.box_nms,topk,"DD: int, optional, default='-1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.box_non_maximum_suppression,in_format,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.box_non_maximum_suppression,in_format,"The input box encoding type. ""corner"" means boxes are encoded as [xmin, ymin, xmax, ymax], ""center"" means boxes are encodes as [x, y, width, height].",ENUM means boxes are encoded as SHAPE ENUM means boxes are encodes as SHAPE,,,,,,,ENUM
mxnet.contrib.ndarray.box_non_maximum_suppression,in_format,"DD: {'center', 'corner'},optional, default='corner'",ENUM optional default ENUM,,,,,,,ENUM
mxnet.contrib.ndarray.box_non_maximum_suppression,in_format,"The input box encoding type. ""corner"" means boxes are encoded as [xmin, ymin, xmax, ymax], ""center"" means boxes are encodes as [x, y, width, height].",The input box encoding type,,,,,,,
mxnet.contrib.ndarray.box_non_maximum_suppression,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.box_non_maximum_suppression,out,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.box_non_maximum_suppression,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.calibrate_entropy,num_quantized_bins,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.calibrate_entropy,num_quantized_bins,"DD: int, optional, default='255'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.calibrate_entropy,num_quantized_bins,The number of quantized bins.,The number of quantized bins,int,,,,0,"[0,inf)",
mxnet.contrib.ndarray.count_sketch,data,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.count_sketch,data,Input data to the CountSketchOp.,Input data to the CountSketchOp,,,,,,,
mxnet.contrib.ndarray.count_sketch,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.count_sketch,s,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.count_sketch,s,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.count_sketch,s,The sign vector,The sign D_STRUCTURE,,,D_STRUCTURE,,1,,
mxnet.contrib.ndarray.ctc_loss,data,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.ctc_loss,data,Input ndarray,Input D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.ctc_loss,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.ctc_loss,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.ctc_loss,out,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.ctc_loss,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.ctc_loss,use_data_lengths,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.ctc_loss,use_data_lengths,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.ctc_loss,use_data_lengths,"Whether the data lenghts are decided by data_lengths. If false, the lengths are equal to the max sequence length.",If CONSTANT_BOOL the lengths are equal to the max D_STRUCTURE length,bool,,,,0,,
mxnet.contrib.ndarray.ctc_loss,use_data_lengths,"Whether the data lenghts are decided by data_lengths. If false, the lengths are equal to the max sequence length.",Whether the PARAM lenghts are decided by PARAM,bool,,,,0,,
mxnet.contrib.ndarray.CTCLoss,blank_label,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.CTCLoss,blank_label,"Set the label that is reserved for blank label.If ""first"", 0-th label is reserved, and label values for tokens in the vocabulary are between `1` and `alphabet_size-1`, and the padding mask is `-1`. If ""last"", last label value `alphabet_size-1` is reserved for blank label instead, and label values for tokens in the vocabulary are between `0` and `alphabet_size-2`, and the padding mask is `0`.",If ENUM last PARAM value alphabet_size CONSTANT_NUM is reserved for blank PARAM instead and PARAM values for tokens in the vocabulary are between CONSTANT_NUM and alphabet_size CONSTANT_NUM and the padding mask is CONSTANT_NUM,,,,,,,ENUM
mxnet.contrib.ndarray.CTCLoss,blank_label,"DD: {'first', 'last'},optional, default='first'",ENUM optional default ENUM,,,,,,,ENUM
mxnet.contrib.ndarray.CTCLoss,blank_label,"Set the label that is reserved for blank label.If ""first"", 0-th label is reserved, and label values for tokens in the vocabulary are between `1` and `alphabet_size-1`, and the padding mask is `-1`. If ""last"", last label value `alphabet_size-1` is reserved for blank label instead, and label values for tokens in the vocabulary are between `0` and `alphabet_size-2`, and the padding mask is `0`.",Set the PARAM that is reserved for blank PARAM If ENUM CONSTANT_NUM th PARAM is reserved and PARAM values for tokens in the vocabulary are between CONSTANT_NUM and alphabet_size CONSTANT_NUM and the padding mask is CONSTANT_NUM,,,,,,,
mxnet.contrib.ndarray.DeformableConvolution,bias,Bias parameter.,Bias parameter,,,,,,,
mxnet.contrib.ndarray.DeformableConvolution,bias,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.DeformableConvolution,bias,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.DeformableConvolution,kernel,"Convolution kernel size: (h, w) or (d, h, w)",Convolution kernel size SHAPE,int,,,,,"[0,inf)",
mxnet.contrib.ndarray.DeformableConvolution,kernel,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.DeformableConvolution,kernel,"DD: Shape(tuple), required",Shape SHAPE required,int,,SHAPE,,1,"[0,inf)",
mxnet.contrib.ndarray.DeformableConvolution,no_bias,"DD: boolean, optional, default=0",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.DeformableConvolution,no_bias,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.DeformableConvolution,no_bias,Whether to disable bias parameter.,Whether to disable PARAM parameter,bool,,,,0,,
mxnet.contrib.ndarray.DeformableConvolution,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.DeformableConvolution,out,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.DeformableConvolution,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.DeformableConvolution,stride,"Convolution stride: (h, w) or (d, h, w). Defaults to 1 for each dimension.",Convolution stride SHAPE,int,,,,,"[0,inf)",
mxnet.contrib.ndarray.DeformableConvolution,stride,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.DeformableConvolution,stride,"Convolution stride: (h, w) or (d, h, w). Defaults to 1 for each dimension.",Defaults to CONSTANT_NUM for each dimension,,,,,,,
mxnet.contrib.ndarray.DeformableConvolution,stride,"DD: Shape(tuple), optional, default=[]",Shape SHAPE optional default,int,,SHAPE,,1,"[0,inf)",
mxnet.contrib.ndarray.DeformableConvolution,weight,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.DeformableConvolution,weight,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.DeformableConvolution,weight,Weight matrix.,weight matrix,numeric,,,,,,
mxnet.contrib.ndarray.DeformablePSROIPooling,group_size,"DD: int, required",D_TYPE required,D_TYPE,,,,,,
mxnet.contrib.ndarray.DeformablePSROIPooling,group_size,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.DeformablePSROIPooling,group_size,fix group size,fix group size,int,,,,,"[0,inf)",
mxnet.contrib.ndarray.DeformablePSROIPooling,part_size,"DD: int, optional, default='0'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.DeformablePSROIPooling,part_size,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.DeformablePSROIPooling,part_size,fix part size,fix part size,int,,,,,"[0,inf)",
mxnet.contrib.ndarray.DeformablePSROIPooling,sample_per_part,"DD: int, optional, default='1'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.DeformablePSROIPooling,sample_per_part,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.DeformablePSROIPooling,sample_per_part,fix samples per part,fix samples per part,,,,,,,
mxnet.contrib.ndarray.dequantize,out_type,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.dequantize,out_type,Output data type.,Output PARAM type,numpy.dtype,,,,,,
mxnet.contrib.ndarray.dequantize,out_type,"DD: {'float32'},optional, default='float32'",ENUM optional default ENUM,,,,,,,ENUM
mxnet.contrib.ndarray.dgl_graph_compact,graph_sizes,"DD: tuple of <long>, required",D_STRUCTURE of REXPR required,REXPR,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.dgl_graph_compact,graph_sizes,the number of vertices in each graph.,the number of vertices in each graph,int,,,,0,"[0,inf)",
mxnet.contrib.ndarray.edge_id,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.edge_id,out,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.edge_id,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.edge_id,v,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.edge_id,v,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.edge_id,v,v ndarray,v D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.fft,compute_size,"DD: int, optional, default='128'",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.fft,compute_size,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.fft,compute_size,Maximum size of sub-batch to be forwarded at one time,Maximum size of sub batch to be forwarded at one time,int,,,,0,"[0,inf)",
mxnet.contrib.ndarray.fft,data,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.fft,data,Input data to the FFTOp.,Input data to the FFTOp,,,,,,,
mxnet.contrib.ndarray.fft,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.fft,out,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.fft,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.fft,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.getnnz,data,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.getnnz,data,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.getnnz,data,Input,ONE_WORD Input,,,,,,,
mxnet.contrib.ndarray.getnnz,out,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.getnnz,out,"DD: NDArray, optional",D_STRUCTURE optional,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.getnnz,out,The output NDArray to hold the result.,The output D_STRUCTURE to hold the result,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.gradientmultiplier,scalar,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.gradientmultiplier,scalar,lambda multiplier,lambda multiplier,,,,,,,
mxnet.contrib.ndarray.gradientmultiplier,scalar,DD: float,ONE_WORD D_TYPE,D_TYPE,,,,,,
mxnet.contrib.ndarray.group_adagrad_update,clip_gradient,"Clip gradient to the range of [-clip_gradient, clip_gradient] If clip_gradient <= 0, gradient clipping is turned off. grad = max(min(grad, clip_gradient), -clip_gradient).",Clip gradient to the range of SHAPE If clip_gradient REXPR gradient clipping is turned off,numeric,,,,0,,
mxnet.contrib.ndarray.group_adagrad_update,clip_gradient,"DD: float, optional, default=-1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.group_adagrad_update,clip_gradient,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.group_adagrad_update,clip_gradient,"Clip gradient to the range of [-clip_gradient, clip_gradient] If clip_gradient <= 0, gradient clipping is turned off. grad = max(min(grad, clip_gradient), -clip_gradient).",PARAM max SHAPE,,,,,,,
mxnet.contrib.ndarray.group_adagrad_update,epsilon,"DD: float, optional, default=9.99999975e-06",D_TYPE optional default CONSTANT_FLOAT,D_TYPE,,,,0,,
mxnet.contrib.ndarray.group_adagrad_update,epsilon,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.group_adagrad_update,epsilon,Epsilon for numerical stability,Epsilon for numerical stability,,,,,,,
mxnet.contrib.ndarray.group_adagrad_update,rescale_grad,"DD: float, optional, default=1",D_TYPE optional default CONSTANT_NUM,D_TYPE,,,,0,,
mxnet.contrib.ndarray.group_adagrad_update,rescale_grad,DF: _Null,DEFAULT Null,,,,,,,
mxnet.contrib.ndarray.group_adagrad_update,rescale_grad,Rescale gradient to grad = rescale_grad*grad.,Rescale gradient to PARAM rescale_grad PARAM,,,,,,,
mxnet.contrib.ndarray.hawkesll,alpha,DF: None,DEFAULT None,,,,,,,
mxnet.contrib.ndarray.hawkesll,alpha,DD: NDArray,ONE_WORD D_STRUCTURE,,,D_STRUCTURE,,,,
mxnet.contrib.ndarray.hawkesll,alpha,"Shape (K,) The infectivity factor (branching ratio) for each process",Shape SHAPE for each process,,,,SHAPE,,,
